partner_id,name,phone,city_id,joining_date,vehicle_type,average_rating,total_deliveries,is_active,gender,age
12780,Idika Kannan,9905232863,30,2022-02-01,Bicycle,4.8,2469,0,Female,29
12781,Vyanjana Rege,9151152075,13,2026-02-13,Scooter,4.1,19314,1,Female,51
12782,Saksham Ray,9542531930,46,2024-03-29,Bicycle,3.7,8643,0,Male,21
12783,Aishani Thaman,9504173587,9,2025-03-11,Bike,4.5,3110,0,Female,23
12784,Raagini Mander,9852591445,27,2026-03-06,Bike,3.8,3332,0,Female,48
12785,Kashish Tailor,9585307503,45,2024-04-21,Bicycle,4.2,12602,1,Female,36
12786,Qabil Chawla,9028898372,43,2025-06-05,Bike,3.7,18993,0,Male,30
12787,Wyatt Iyer,9252342978,43,2022-07-27,Scooter,4.7,5423,0,Male,27
12788,Neel Parikh,9046123103,6,2022-04-26,Bicycle,3.6,18910,0,Male,44
12789,Arya Batra,9648330785,18,2024-07-25,Bike,4.1,6706,1,Female,26
12790,Dalbir Babu,9435881844,43,2023-03-23,Bike,4.1,3951,1,Male,29
12791,Isaiah Acharya,9195250836,12,2025-02-05,Scooter,4.4,8147,0,Male,41
12792,Pavani Shanker,9336458218,39,2025-08-10,Scooter,3.6,19783,0,Female,47
12793,Omya Shetty,9834409383,24,2024-04-18,Bicycle,3.9,3039,0,Female,31
12794,Elijah Jha,9007123899,33,2026-02-28,Bike,4.1,2310,0,Male,32
12795,Hitesh Mitra,9688859569,3,2021-09-25,Bike,3.6,11004,0,Male,24
12796,Vasatika De,9812520091,17,2021-11-11,Bike,3.9,4598,1,Female,54
12797,Raagini Mody,9354128950,5,2025-08-09,Scooter,4.6,4143,0,Female,41
12798,Upma Malhotra,9116050619,25,2022-02-19,Scooter,3.8,631,1,Female,30
12799,Dayamai Kunda,9796198614,22,2023-10-15,Scooter,4.0,13826,0,Female,54
12800,Alexander Buch,9776269732,6,2022-10-16,Bike,5.0,9752,0,Male,36
12801,Gopal Bhargava,9123970429,5,2025-05-04,Bike,4.2,10121,0,Male,49
12802,Pahal Korpal,9961611364,2,2022-06-29,Bike,4.3,15092,0,Female,33
12803,Anmol Varghese,9029999724,29,2025-08-23,Scooter,4.0,17679,1,Male,44
12804,Charles Dada,9162238151,30,2022-05-21,Scooter,4.2,14878,1,Male,53
12805,Jacob Bassi,9383030847,11,2023-04-03,Bike,4.5,17372,1,Male,46
12806,Chandresh Sachar,9643164482,14,2022-08-08,Bicycle,4.2,12544,1,Male,45
12807,Theodore Vig,9854141375,29,2023-12-31,Bike,4.8,2094,1,Male,38
12808,Hitesh Setty,9003722755,26,2023-06-27,Scooter,4.0,2197,1,Male,22
12809,Indira Mitter,9024904182,44,2022-08-27,Bicycle,4.6,4878,1,Female,32
12810,Champak Karan,9060396210,45,2023-01-26,Scooter,3.6,3824,1,Male,28
12811,Agastya Barad,9014180537,32,2022-09-20,Bike,3.6,19576,0,Male,32
12812,Ria Puri,9719220533,9,2021-10-02,Bike,3.9,16839,0,Female,30
12813,Pushti Gour,9899086784,17,2023-07-20,Bicycle,4.7,1967,1,Female,25
12814,Ishwar Pau,9460233533,10,2025-11-09,Bicycle,3.9,5248,1,Male,31
12815,Victor Mannan,9214367486,1,2024-08-11,Scooter,5.0,7469,0,Male,36
12816,Lajita Narang,9746257999,18,2025-09-07,Scooter,3.9,11214,0,Female,30
12817,Dhriti Behl,9904897883,19,2021-07-29,Bicycle,4.3,14780,0,Female,40
12818,Neha Shankar,9830911218,17,2022-08-07,Bicycle,3.5,11816,1,Female,29
12819,Inaya Sehgal,9729163230,49,2022-01-28,Bike,4.7,8415,1,Female,32
12820,Jatin Brar,9889078125,37,2022-09-07,Bicycle,4.4,5400,0,Male,30
12821,Rayaan Anand,9847223293,6,2023-07-29,Scooter,3.8,5589,0,Male,31
12822,Finn Ramaswamy,9536326338,10,2025-05-18,Bike,3.6,13711,0,Male,42
12823,Falan Kala,9766614302,26,2025-02-09,Bicycle,3.9,12767,0,Male,55
12824,Arin Chakraborty,9406412165,30,2022-10-09,Bicycle,4.2,3000,0,Male,32
12825,Vinaya Toor,9408107209,32,2024-11-14,Bicycle,4.8,10163,0,Female,29
12826,Qasim Saini,9688782524,32,2022-03-10,Scooter,4.8,6553,0,Male,21
12827,Faqid Kibe,9699892383,33,2026-03-06,Bicycle,3.7,12189,1,Male,32
12828,Aradhana Karnik,9685379190,42,2024-02-28,Bike,3.6,15253,0,Female,47
12829,Nathan Thakkar,9434883035,15,2024-09-26,Bicycle,4.6,11203,1,Male,46
12830,Nathan Shetty,9485593201,42,2022-01-26,Scooter,3.5,6789,0,Male,30
12831,Bishakha Raja,9442828310,50,2024-01-15,Bike,4.1,11398,0,Female,42
12832,Upasna Kanda,9639309284,41,2022-03-18,Bike,3.7,3420,1,Female,39
12833,Siddharth Pradhan,9659888054,34,2021-10-19,Bike,3.5,8100,1,Male,26
12834,Champak Iyer,9830216051,28,2025-05-25,Bike,3.7,18989,1,Male,40
12835,Utkarsh Mani,9135653114,11,2024-01-12,Bike,4.7,18907,1,Male,37
12836,Vansha Seth,9080334594,31,2022-04-26,Bike,3.8,7583,1,Female,23
12837,Jack Mittal,9613226628,11,2024-10-07,Bicycle,3.6,12423,1,Male,21
12838,Anusha Palla,9557141308,12,2025-11-24,Scooter,4.8,13766,0,Female,31
12839,Orinder Behl,9065834756,34,2025-04-11,Scooter,4.3,17324,1,Male,49
12840,Bhanumati Trivedi,9471171736,30,2021-11-21,Bike,3.6,19149,0,Female,55
12841,Gaurang Natt,9404802053,13,2024-03-10,Bicycle,4.6,5398,0,Male,46
12842,Riya Boase,9044839701,12,2023-05-15,Scooter,4.8,7076,0,Female,42
12843,Hiral Shukla,9093342060,28,2022-06-04,Bike,4.3,18541,0,Female,43
12844,Advay Bala,9205834281,23,2023-09-20,Bicycle,4.5,975,0,Male,19
12845,Lucky Biswas,9221063163,16,2025-08-31,Scooter,4.1,10826,0,Male,52
12846,Logan Doshi,9599317084,31,2024-09-05,Bike,3.8,15026,1,Male,31
12847,Faras Nagar,9199144469,46,2023-04-11,Scooter,4.8,6323,1,Male,38
12848,Jagrati Ramachandran,9062662258,19,2021-09-08,Bicycle,4.3,16899,1,Female,51
12849,Dayita Nadkarni,9218125454,35,2026-05-23,Scooter,4.6,6165,1,Female,48
12850,Devika Madan,9048415300,20,2023-03-22,Bike,3.8,15431,0,Female,30
12851,Wishi Saha,9929449506,49,2026-06-11,Bike,4.6,4916,0,Female,54
12852,Yuvraj Singhal,9224239397,6,2025-12-30,Bicycle,4.6,16539,1,Male,29
12853,Frederick Kaul,9003995140,7,2025-10-21,Bike,4.2,19891,1,Male,36
12854,Darika Krishnan,9108886872,48,2023-04-21,Bike,3.6,16365,1,Female,28
12855,Matthew Krishnamurthy,9279721836,36,2025-06-12,Scooter,3.7,2761,0,Male,43
12856,Veda Dara,9385825761,44,2021-11-28,Scooter,4.4,736,0,Female,22
12857,Gaurav Borah,9364412944,15,2026-04-13,Bicycle,4.8,3378,0,Male,24
12858,Girik Walla,9896114115,17,2022-01-31,Bicycle,4.9,13319,0,Male,30
12859,Yuvraj Chatterjee,9148451614,11,2024-01-10,Bicycle,4.2,18844,1,Male,55
12860,Aarav Borde,9539117133,32,2021-10-12,Bicycle,4.0,6687,0,Male,28
12861,Christopher Goel,9992926388,15,2021-11-18,Bike,4.3,1482,1,Male,52
12862,Vidhi Kalita,9493827383,3,2025-08-17,Bike,4.6,3096,1,Female,42
12863,Omkaar Narang,9224295259,37,2021-12-26,Bike,4.0,7850,0,Male,32
12864,Jyoti Saini,9526777532,37,2022-01-30,Bike,4.6,2306,0,Female,30
12865,Frado Prashad,9691419927,14,2022-08-01,Scooter,3.7,17885,1,Male,24
12866,Nathan Thaker,9927683488,19,2023-12-19,Bike,3.7,12690,1,Male,18
12867,Lekha Doctor,9242026947,45,2024-04-26,Bicycle,3.9,9729,1,Female,41
12868,Hemal Bhardwaj,9660985580,38,2022-08-06,Bicycle,4.6,7114,0,Female,43
12869,Zinal Dey,9139582484,18,2024-05-05,Scooter,3.9,11295,1,Female,37
12870,Nathaniel Lall,9688722686,20,2023-02-03,Scooter,4.4,12241,1,Male,36
12871,Baljiwan Sankaran,9652103054,10,2022-05-24,Scooter,3.8,5152,1,Male,21
12872,Vidhi Lad,9004732951,16,2023-08-19,Bike,3.6,13980,0,Female,23
12873,Praneel Rege,9531182938,8,2025-06-11,Scooter,4.6,8969,0,Male,48
12874,Ishanvi Walla,9068301819,49,2025-10-20,Scooter,3.5,18398,1,Female,30
12875,Ekbal Mahajan,9537592939,50,2023-12-23,Scooter,4.9,8307,0,Male,46
12876,Ucchal Bhatt,9283860086,38,2022-10-04,Bike,4.4,14562,0,Female,48
12877,Oni Rama,9709678949,39,2021-12-29,Bicycle,3.6,15852,0,Female,44
12878,Megha Banik,9684912890,10,2024-08-06,Bike,4.5,16015,1,Female,32
12879,Yochana Sur,9807921314,21,2024-04-22,Bicycle,3.6,15183,1,Female,49
12880,Kala Chahal,9490247827,9,2024-09-04,Scooter,3.7,18422,0,Female,45
12881,Unnati Loyal,9679055588,42,2024-05-28,Bicycle,4.3,18422,1,Female,22
12882,Tanveer Parmar,9001365578,37,2023-08-08,Scooter,4.8,15729,1,Male,49
12883,Rajeshri Kapoor,9107151252,22,2021-12-07,Bike,4.8,12646,0,Female,47
12884,Pushti Contractor,9027266192,3,2022-11-18,Scooter,4.6,18773,1,Female,40
12885,Jagdish Chopra,9087201183,22,2022-02-09,Scooter,3.6,5055,0,Male,45
12886,Manan Chaudhry,9206532884,19,2024-11-03,Scooter,4.0,13415,1,Male,43
12887,Jonathan Devi,9088842054,11,2025-05-17,Bicycle,4.9,10148,1,Male,24
12888,Jagrati Sura,9965391449,24,2024-04-10,Scooter,3.9,2512,0,Female,49
12889,Bhanumati Sawhney,9424715771,21,2026-06-24,Bicycle,4.1,7198,0,Female,23
12890,Niharika Rana,9512038725,29,2022-11-01,Bike,4.4,11930,1,Female,37
12891,Panini Joshi,9541886161,9,2024-12-07,Bicycle,4.4,13303,1,Female,29
12892,Faraj Thakur,9252077139,1,2025-02-18,Bicycle,4.0,9136,1,Male,32
12893,Qushi Krishnamurthy,9887448165,50,2023-11-27,Scooter,4.9,19209,0,Female,48
12894,Ekanta Vala,9196840273,49,2026-02-20,Scooter,4.4,18345,1,Female,45
12895,Guneet Yogi,9149112551,33,2025-06-05,Bicycle,4.9,8963,0,Male,45
12896,Waida Lala,9935756058,8,2022-12-16,Bicycle,4.0,13101,0,Female,53
12897,Harita Bir,9995127923,36,2025-05-05,Bike,4.1,8281,0,Female,39
12898,Avi Prabhakar,9854114313,50,2024-05-26,Bicycle,4.1,13358,1,Male,47
12899,Ganga Sibal,9645071414,36,2023-08-26,Bicycle,3.6,6822,1,Female,47
12900,Pavani Varghese,9726655694,27,2026-03-28,Bike,4.2,5801,0,Female,19
12901,Jeremiah Dugal,9492995200,15,2023-07-25,Bicycle,4.8,3767,0,Male,20
12902,Wridesh Varma,9059015827,4,2025-11-04,Bike,4.9,9221,1,Male,20
12903,Logan Deshpande,9645225604,49,2022-10-05,Scooter,3.7,9835,1,Male,18
12904,Chatura Bahri,9610412508,40,2024-03-30,Bike,3.8,4290,0,Male,37
12905,Amrita Kapadia,9838475943,11,2022-02-24,Scooter,3.7,10044,0,Female,21
12906,Anika Hari,9025502286,26,2026-04-20,Bicycle,4.1,746,1,Female,52
12907,Maanas Sha,9058035870,36,2025-07-29,Bike,4.7,2014,0,Male,43
12908,Anita Bhatia,9879858350,37,2024-09-09,Bicycle,3.8,16569,1,Female,43
12909,Benjamin Pau,9049591309,38,2025-01-22,Scooter,4.9,11290,1,Male,34
12910,Faqid Kadakia,9497491357,10,2022-09-01,Scooter,3.5,17545,0,Male,46
12911,Sneha Dugal,9600105773,39,2023-01-12,Scooter,4.6,3939,0,Female,54
12912,Rehaan Menon,9256624216,33,2022-11-27,Bike,4.8,9281,1,Male,37
12913,Gautam Venkataraman,9097897963,23,2026-03-23,Bike,5.0,17149,1,Male,51
12914,Max Sachar,9065124475,24,2024-05-18,Bicycle,4.8,2357,0,Male,21
12915,Ekavir Aurora,9085912093,30,2026-05-19,Bike,4.0,16713,0,Male,22
12916,Daksha Natt,9927450416,7,2025-07-21,Scooter,4.3,11240,0,Female,43
12917,Bhavika Issac,9291135907,29,2021-08-31,Bike,4.8,7622,0,Female,52
12918,Yutika Reddy,9083183868,6,2022-02-05,Scooter,4.1,18589,1,Female,34
12919,Krish Upadhyay,9326227268,34,2022-08-08,Scooter,4.1,15441,0,Male,20
12920,Owen Sane,9702482346,13,2022-03-26,Bike,4.8,12510,0,Male,53
12921,Abha Bhatti,9996302881,34,2024-06-11,Bicycle,4.7,18030,1,Female,19
12922,Mitali Sankar,9576830947,41,2025-08-03,Bicycle,4.0,5252,0,Female,39
12923,Nakul Dar,9508485522,38,2023-05-15,Bike,4.6,15294,1,Male,20
12924,Dipta Prabhakar,9140979283,15,2023-07-18,Bicycle,3.7,15077,1,Female,55
12925,Jasmit Kannan,9459567829,47,2024-09-06,Bike,3.7,5528,1,Female,20
12926,Harinakshi Kade,9377106287,43,2024-04-18,Bike,4.5,8145,1,Female,44
12927,Alka Raj,9732077883,32,2025-03-11,Bike,3.9,3555,1,Female,32
12928,Urvi Nair,9978425009,28,2023-11-05,Scooter,3.7,2469,1,Female,34
12929,Anay Lata,9919049168,45,2025-06-17,Bike,4.4,14385,0,Male,37
12930,Priya Kota,9469299043,44,2025-01-11,Bicycle,3.6,416,1,Female,38
12931,Lila Nagy,9510459999,2,2026-02-24,Scooter,4.3,13750,0,Female,52
12932,Ekavir Varty,9025129601,11,2023-08-17,Scooter,3.6,15827,0,Male,42
12933,Matthew Sandhu,9768069247,45,2026-06-10,Bicycle,5.0,8920,0,Male,48
12934,Yauvani More,9064021374,6,2023-07-14,Scooter,3.6,2255,1,Female,20
12935,Noah Bera,9071579671,21,2022-10-21,Bike,4.4,11586,1,Male,32
12936,Samaksh Chauhan,9046019781,1,2023-09-01,Bicycle,4.2,13595,1,Male,26
12937,Charvi Nanda,9166446227,34,2022-08-17,Bike,3.9,6394,0,Female,23
12938,Edhitha Grover,9930682201,24,2024-01-19,Bike,5.0,10249,1,Female,32
12939,Dhruv Mody,9139517514,20,2025-07-24,Bicycle,5.0,19581,1,Male,44
12940,Atharv Sundaram,9718139067,18,2023-01-03,Bike,3.7,17041,1,Male,53
12941,Sai Srinivasan,9040776687,17,2022-12-26,Scooter,4.3,9478,0,Female,50
12942,Keya Oak,9225910067,43,2026-05-28,Bike,4.9,5152,0,Female,37
12943,Yashvi Kant,9403266820,19,2023-11-27,Bicycle,4.7,6311,0,Female,32
12944,Pavani Gour,9982616759,11,2021-08-06,Bicycle,4.4,5515,1,Female,39
12945,Forum Vasa,9683334760,6,2025-02-15,Bike,4.9,9143,0,Female,42
12946,Tanmayi Kala,9236779817,49,2021-07-31,Bike,3.5,253,1,Female,48
12947,Chakrika Ramaswamy,9440938307,30,2024-10-24,Bicycle,4.9,3234,0,Female,27
12948,Abhimanyu Krishnan,9369699521,43,2023-07-20,Bike,3.6,3635,1,Male,27
12949,Wyatt Wagle,9867596804,45,2023-04-09,Bike,4.6,12264,1,Male,35
12950,Kabir Cherian,9147945994,39,2024-08-29,Bicycle,4.4,269,0,Male,55
12951,Urvi Saha,9744851404,1,2024-03-27,Bicycle,4.6,15780,0,Female,37
12952,Champak Kannan,9389790484,12,2024-04-18,Bike,3.5,10869,1,Male,22
12953,Darpan Ramachandran,9670503533,7,2024-07-01,Bicycle,4.5,18546,1,Male,40
12954,Isaac Bansal,9883641492,24,2026-04-01,Scooter,4.2,2099,1,Male,52
12955,Nitesh Munshi,9826360713,24,2025-06-26,Bicycle,4.9,19505,1,Male,35
12956,Gautami Sangha,9031971721,9,2023-02-25,Bicycle,4.1,4405,0,Female,26
12957,Daniel Anne,9637996617,36,2023-01-13,Scooter,4.4,11953,1,Male,18
12958,Naksh Bhalla,9018421177,31,2023-10-09,Bike,3.7,10003,0,Male,18
12959,Vedika Dubey,9524385729,41,2021-09-11,Bicycle,4.0,2852,1,Female,31
12960,Anika Varughese,9253820238,17,2024-04-26,Bike,4.0,7643,1,Female,24
12961,Samesh Ahuja,9231594309,47,2022-06-08,Scooter,4.7,6730,1,Male,19
12962,Samesh Wason,9357912923,12,2024-07-19,Scooter,4.5,17373,0,Male,47
12963,Farhan Hari,9125670721,39,2026-06-25,Bike,4.2,1582,0,Male,34
12964,Abdul Lal,9954041094,9,2023-11-01,Bicycle,4.1,10690,1,Male,53
12965,Leela Saha,9223695948,38,2022-02-12,Scooter,4.0,18915,0,Female,20
12966,Chatura Dayal,9306040696,26,2026-03-28,Bike,4.7,2295,1,Male,45
12967,Ati Bassi,9260663736,3,2022-06-21,Bicycle,3.8,7648,1,Female,53
12968,William Shan,9484922864,23,2025-09-11,Bike,4.3,9802,0,Male,21
12969,Oliver Sangha,9290367996,31,2024-02-22,Bike,4.0,13242,1,Male,20
12970,Shivansh Sampath,9246341463,16,2024-03-01,Bicycle,4.3,12406,0,Male,42
12971,Kabir Shukla,9347401722,13,2026-07-03,Bike,4.1,6235,1,Male,34
12972,Kalpit Loke,9240970580,15,2022-12-09,Scooter,4.9,18762,1,Male,44
12973,Garima Chaudhari,9133288590,33,2024-01-09,Bike,4.2,7509,1,Female,48
12974,Mitesh Jaggi,9203318896,29,2025-02-20,Bike,4.8,9327,1,Male,29
12975,Wakeeta Deshmukh,9292469839,40,2026-04-15,Bicycle,4.4,19257,1,Female,51
12976,Meera Dada,9087211398,9,2024-04-10,Bike,4.0,11047,0,Female,42
12977,Nitara Loke,9970899850,9,2022-06-18,Bicycle,3.7,12833,0,Female,51
12978,Daksh Goswami,9266661611,22,2026-06-12,Bike,3.8,7014,0,Male,51
12979,Nimrat Gola,9756990889,9,2021-08-04,Bicycle,4.5,15833,1,Female,19
12980,Fitan Mander,9057720577,36,2026-01-02,Scooter,3.9,18072,0,Male,52
12981,Jatin Bhandari,9503259345,16,2024-12-08,Bike,4.7,2696,1,Male,54
12982,Naksh Baral,9380851167,9,2023-04-06,Bike,3.6,11575,1,Male,30
12983,Faras Bhatnagar,9328949436,23,2023-04-22,Bike,4.2,9910,1,Male,36
12984,Nimrat Datta,9418381438,35,2023-09-15,Scooter,4.4,16192,0,Female,36
12985,Mahika Aggarwal,9960196631,7,2026-05-07,Scooter,4.9,7528,1,Female,23
12986,Siya Mani,9746219828,8,2025-04-17,Bicycle,4.9,5623,1,Female,18
12987,Nimrat Bakshi,9910615613,16,2023-11-25,Bicycle,3.9,14854,0,Female,30
12988,Ekapad Nazareth,9880323250,15,2025-02-09,Bike,4.9,6707,1,Male,24
12989,Hemani Dyal,9018928111,14,2024-08-24,Scooter,4.5,14178,1,Female,52
12990,Xiti Sankaran,9683099257,32,2025-05-08,Bike,4.5,3166,1,Female,30
12991,Vrinda Dave,9623219538,46,2021-12-06,Scooter,4.9,569,0,Female,31
12992,Aahana Lall,9338247698,5,2025-06-21,Scooter,3.5,12765,0,Female,55
12993,David Jain,9964397717,41,2021-10-29,Scooter,3.6,11272,0,Male,22
12994,Janani Bora,9194041503,9,2026-02-23,Scooter,4.0,5675,1,Female,33
12995,Hemani Murty,9116404896,17,2022-08-08,Bike,4.7,10989,1,Female,19
12996,Liam Bumb,9845352360,47,2024-08-01,Bicycle,4.8,8236,1,Male,33
12997,Jeet Ram,9118191047,17,2024-11-06,Bicycle,3.8,17790,1,Male,39
12998,Radhika Wadhwa,9842618775,6,2022-09-15,Scooter,4.4,13577,0,Female,36
12999,Rayaan Swamy,9467408496,22,2024-03-26,Bike,3.9,2709,1,Male,24
13000,Lopa Sinha,9580026596,5,2026-02-06,Bike,3.8,3803,1,Female,49
13001,Aryan Chad,9005582385,6,2022-06-10,Bicycle,4.0,7986,0,Male,44
13002,Hritik Zacharia,9526193705,27,2025-03-11,Bicycle,4.8,14349,0,Male,30
13003,Baljiwan Pai,9008115428,12,2024-04-26,Bike,4.7,19136,1,Male,34
13004,Aadhya Rau,9565905671,41,2024-11-23,Scooter,4.8,7865,1,Female,24
13005,Abha Mukhopadhyay,9149287610,6,2023-11-09,Bike,4.6,6333,1,Female,45
13006,Lucky Chopra,9639529405,5,2024-06-09,Bicycle,3.7,6801,0,Male,30
13007,Krishna Shenoy,9209810239,38,2025-07-28,Bike,5.0,11482,0,Male,27
13008,Gaurav Raj,9523065434,1,2022-02-05,Bike,4.4,8931,1,Male,32
13009,Bhavya Chatterjee,9968387613,34,2024-01-23,Bike,4.3,19199,1,Female,38
13010,Vasudha Johal,9966635906,6,2025-04-09,Scooter,4.5,18183,0,Female,35
13011,Ishwar Borra,9713544081,45,2024-12-24,Bicycle,4.3,4245,0,Male,28
13012,Omkaar Pradhan,9346447323,13,2025-11-28,Bicycle,4.4,18271,0,Male,47
13013,Upkaar Dube,9239589521,47,2025-12-10,Scooter,4.7,6660,1,Male,39
13014,Riya Khatri,9775739911,31,2023-06-18,Bicycle,4.1,19352,1,Female,40
13015,Mohini Zacharia,9224484301,12,2022-11-22,Bike,4.4,10818,0,Female,28
13016,Ucchal Bajwa,9001720168,42,2024-11-17,Scooter,3.5,10029,1,Female,44
13017,Waida Doshi,9276585218,48,2021-12-09,Scooter,4.2,3762,1,Female,27
13018,Gautami Maharaj,9898682634,35,2026-06-15,Scooter,4.4,2460,1,Female,40
13019,Tanmayi Sule,9618993016,38,2023-07-20,Bike,4.8,9607,0,Female,42
13020,Vedhika Rajan,9527442780,2,2025-02-13,Scooter,3.8,14552,0,Female,35
13021,Raagini Varghese,9898361256,1,2025-06-10,Bike,3.6,6881,0,Female,34
13022,Upasna Ramakrishnan,9282894934,46,2024-02-15,Bicycle,4.6,2036,0,Female,22
13023,Xalak Bandi,9156407940,47,2024-10-09,Scooter,3.7,2779,1,Female,30
13024,Akshay Chana,9128082018,14,2021-08-05,Bicycle,4.9,240,1,Male,35
13025,Yasti Mandal,9728328453,19,2023-11-06,Bicycle,4.7,6250,1,Female,18
13026,Shivansh Barman,9466750799,4,2023-02-22,Bicycle,4.9,9601,0,Male,27
13027,Vanya Samra,9599831618,32,2026-06-30,Bike,4.5,12387,1,Female,28
13028,Samaksh Borra,9599519598,20,2025-12-16,Scooter,4.1,9760,1,Male,36
13029,Girindra Mammen,9529550552,9,2025-12-10,Scooter,3.7,10291,1,Male,34
13030,Agastya Varma,9454778580,32,2022-03-28,Bicycle,4.9,2523,1,Male,28
13031,Rudra Sarin,9645981186,39,2025-08-07,Bicycle,4.9,10970,1,Male,54
13032,Chandresh Goda,9873057164,26,2022-01-04,Scooter,4.1,10562,0,Male,34
13033,Arya Kala,9701150491,15,2022-09-11,Bike,3.9,14109,1,Female,46
13034,Lakshit Dugar,9582203460,2,2022-06-03,Scooter,4.8,1837,0,Male,21
13035,Vasana Baria,9155515276,14,2023-05-19,Scooter,4.0,14399,1,Female,30
13036,Inaya Rai,9923038649,12,2023-10-26,Bicycle,4.7,13641,1,Female,42
13037,Dev Kapadia,9099949601,46,2023-11-21,Bike,4.7,17845,1,Male,35
13038,Yug Kannan,9750169537,20,2026-07-20,Bike,4.1,7677,1,Male,19
13039,Qarin Badal,9707590657,36,2026-02-22,Scooter,4.4,18319,1,Male,48
13040,Lekha Kant,9200303614,32,2024-04-15,Bicycle,5.0,6622,1,Female,55
13041,Yasti Deshpande,9929288224,19,2025-05-24,Scooter,4.7,8959,0,Female,50
13042,Chaaya Batra,9213902415,15,2024-05-03,Scooter,4.2,14055,0,Female,21
13043,Nandini Chhabra,9184656857,27,2024-04-06,Scooter,3.7,7522,1,Female,42
13044,Mahika Swaminathan,9085913940,23,2024-09-03,Bike,4.3,16796,0,Female,21
13045,Udant Chhabra,9118641064,32,2024-05-07,Bicycle,4.1,12891,1,Male,45
13046,Yashoda Sanghvi,9334029474,46,2026-01-29,Bike,4.0,6634,0,Female,46
13047,Aradhana Vora,9756775076,37,2025-05-06,Bike,4.0,14841,1,Female,47
13048,Upasna Hayre,9696022459,25,2022-03-01,Bicycle,3.6,1208,0,Female,28
13049,Bhavani Deep,9586150153,14,2024-05-21,Bike,3.9,4619,1,Female,39
13050,Nachiket Goda,9950161116,9,2025-11-28,Scooter,4.0,11259,1,Male,55
13051,Tanay Ben,9181467661,24,2024-03-23,Bike,3.9,1666,0,Male,23
13052,Ekansh Gade,9132212600,39,2025-11-19,Bicycle,4.9,2083,1,Male,36
13053,Frado Nori,9457734669,28,2023-06-01,Bicycle,4.7,14493,1,Male,54
13054,Kala Narain,9509797113,17,2023-09-22,Scooter,4.5,15362,1,Female,28
13055,Chatura Sami,9288495779,23,2021-09-09,Bike,3.8,18448,0,Male,48
13056,Tristan Vala,9193270386,25,2022-11-20,Bicycle,4.6,5826,0,Male,24
13057,Geetika Bumb,9830716857,47,2022-05-15,Scooter,4.6,15270,0,Female,19
13058,Ati Bhasin,9258201483,26,2022-06-01,Bicycle,4.6,9174,1,Female,33
13059,Balendra Sunder,9602487632,9,2024-05-24,Bicycle,3.8,4698,1,Male,52
13060,Dakshesh Pradhan,9720322625,46,2024-02-04,Scooter,4.3,11744,0,Male,48
13061,Xiti Acharya,9874723805,37,2022-04-24,Bike,4.5,1098,0,Female,37
13062,Yashvi Rau,9437944753,7,2023-04-26,Bike,4.4,14577,0,Female,44
13063,Vritti Dar,9310197558,6,2025-06-11,Scooter,3.6,15857,0,Female,24
13064,Rishi Baria,9545828442,7,2026-01-27,Bike,4.6,6703,1,Male,40
13065,Samarth Koshy,9437916814,32,2022-10-04,Bicycle,3.9,4034,0,Male,46
13066,Nicholas D’Alia,9619354289,1,2023-05-07,Scooter,4.8,7267,0,Male,37
13067,Aachal Tata,9217986376,44,2025-08-19,Scooter,4.3,8996,0,Female,40
13068,Aahana Verma,9302443516,31,2026-01-05,Bicycle,4.2,17061,0,Female,50
13069,Prisha Purohit,9817358055,36,2024-08-18,Scooter,4.2,4214,1,Female,54
13070,Pahal Kulkarni,9441229060,29,2023-09-30,Bike,4.6,8245,0,Female,37
13071,Omya Divan,9088192463,42,2021-10-27,Bike,4.5,16863,0,Female,49
13072,Yashoda Ramachandran,9170614642,6,2026-01-21,Bike,4.8,5244,0,Female,31
13073,Yashodhara Muni,9137676984,35,2026-06-19,Scooter,3.9,4170,1,Female,46
13074,Aradhana Mand,9447601666,31,2024-08-10,Bike,4.2,18834,0,Female,51
13075,Bhavika Zachariah,9114838740,33,2025-03-24,Scooter,4.3,17747,1,Female,33
13076,Laksh Vyas,9878160078,18,2022-03-30,Scooter,4.4,14682,0,Male,44
13077,Janaki Bansal,9192383973,49,2021-11-18,Scooter,3.6,7439,0,Female,28
13078,Yauvani Barad,9948030371,41,2025-09-29,Bicycle,4.2,2704,1,Female,26
13079,Nathaniel Nazareth,9124963557,23,2022-04-09,Bicycle,4.9,9232,0,Male,43
13080,Rachit Divan,9113250896,48,2026-03-23,Bike,4.4,3540,1,Male,25
13081,Arunima Cherian,9995852628,14,2023-12-24,Bicycle,5.0,9496,1,Female,23
13082,Victor Char,9325443112,35,2022-06-17,Scooter,4.5,18571,0,Male,30
13083,Frado Dora,9374194278,33,2023-08-12,Bicycle,4.3,2814,1,Male,24
13084,Rushil Mani,9158839803,45,2024-12-24,Scooter,4.4,16835,1,Male,27
13085,Eesha Mahal,9627394003,34,2024-08-15,Bicycle,3.8,7795,0,Female,44
13086,Riya Kalita,9842344330,19,2023-03-19,Bike,4.1,16119,0,Female,26
13087,Utkarsh Kumar,9308667985,38,2021-09-30,Bicycle,4.3,3453,0,Male,55
13088,Veda Sharaf,9454511414,40,2023-01-02,Scooter,4.3,15883,1,Female,29
13089,Kashish Radhakrishnan,9021281493,13,2026-07-01,Scooter,3.7,7036,1,Female,47
